Year,AphiaID,Species Latin Name,Area,Country,AMS Catch(TLW),BMS Catch(TLW)
2019,105839,Isurus oxyrinchus,27_1_B,ES,0.30915,0
2019,105839,Isurus oxyrinchus,27_10,ES,0,0
2019,105839,Isurus oxyrinchus,27_10_A,ES,0,0
2019,105839,Isurus oxyrinchus,27_10_A_1,ES,83.8083,0
2019,105839,Isurus oxyrinchus,27_10_A_2,ES,20.3596,0
2019,105839,Isurus oxyrinchus,27_10_B,ES,7.97585,0
2019,105839,Isurus oxyrinchus,27_7_H,ES,0.17415,0
2019,105839,Isurus oxyrinchus,27_8,ES,0,0
2019,105839,Isurus oxyrinchus,27_8_A,ES,1.17487,0
2019,105839,Isurus oxyrinchus,27_8_B,ES,4.36386,0
2019,105839,Isurus oxyrinchus,27_8_C,ES,9.27444,0
2019,105839,Isurus oxyrinchus,27_8_D,ES,0,0
2019,105839,Isurus oxyrinchus,27_8_D_2,ES,1.6684,0
2019,105839,Isurus oxyrinchus,27_8_E_2,ES,0.6567,0
2019,105839,Isurus oxyrinchus,27_9,ES,0,0
2019,105839,Isurus oxyrinchus,27_9_A,ES,8.44104,0
2019,105839,Isurus oxyrinchus,27_9_B,ES,0,0
2019,105839,Isurus oxyrinchus,27_9_B_1,ES,4.57605,0
2019,105839,Isurus oxyrinchus,27_9_B_2,ES,1.8997,0
2019,105841,Lamna nasus,27_8_C,ES,0,0
2019,105841,Lamna nasus,27_9_A,ES,0.0045,0
2019,105869,Dipturus batis,27_8_C,ES,0.07615,0
2019,105873,Leucoraja circularis,27_6_B_1,ES,0.389,0
2019,105873,Leucoraja circularis,27_6_B_2,ES,0.287,0
2019,105873,Leucoraja circularis,27_7_C_2,ES,1.467,0
2019,105873,Leucoraja circularis,27_7_H,ES,0.007,0
2019,105873,Leucoraja circularis,27_7_J_2,ES,2.38664,0
2019,105873,Leucoraja circularis,27_7_K_2,ES,0.559,0
2019,105873,Leucoraja circularis,27_8_A,ES,0.55803,0
2019,105873,Leucoraja circularis,27_8_B,ES,0.6151,0
2019,105873,Leucoraja circularis,27_8_C,ES,0.016,0
2019,105873,Leucoraja circularis,27_8_D_2,ES,0.03971,0
2019,105873,Leucoraja circularis,27_9_A,ES,0.02605,0
2019,105874,Leucoraja fullonica,27_6_B_1,ES,0.97034,0
2019,105874,Leucoraja fullonica,27_6_B_2,ES,0.68569,0
2019,105874,Leucoraja fullonica,27_7_B,ES,0.06897,0
2019,105874,Leucoraja fullonica,27_7_C_2,ES,0.44058,0
2019,105874,Leucoraja fullonica,27_7_G,ES,1.0777,0
2019,105874,Leucoraja fullonica,27_7_H,ES,0.57814,0
2019,105874,Leucoraja fullonica,27_7_J_2,ES,10.8756,0
2019,105874,Leucoraja fullonica,27_7_K_2,ES,0.0418,0
2019,105874,Leucoraja fullonica,27_8_D_2,ES,0,0
2019,105874,Leucoraja fullonica,27_9_A,ES,0.0319,0
2019,105876,Leucoraja naevus,27_6,ES,0,0
2019,105876,Leucoraja naevus,27_6_A,ES,1.6878,0
2019,105876,Leucoraja naevus,27_7,ES,0,0
2019,105876,Leucoraja naevus,27_7_B,ES,0.90176,0
2019,105876,Leucoraja naevus,27_7_C,ES,0,0
2019,105876,Leucoraja naevus,27_7_C_2,ES,14.7745,0
2019,105876,Leucoraja naevus,27_7_G,ES,0.88589,0
2019,105876,Leucoraja naevus,27_7_H,ES,9.14441,0
2019,105876,Leucoraja naevus,27_7_J,ES,0,0
2019,105876,Leucoraja naevus,27_7_J_2,ES,104.583,0
2019,105876,Leucoraja naevus,27_7_K_2,ES,0.491,0
2019,105876,Leucoraja naevus,27_8,ES,0,0
2019,105876,Leucoraja naevus,27_8_A,ES,86.3525,0
2019,105876,Leucoraja naevus,27_8_B,ES,78.255,0
2019,105876,Leucoraja naevus,27_8_C,ES,22.6971,0
2019,105876,Leucoraja naevus,27_8_D_2,ES,0.031,0
2019,105876,Leucoraja naevus,27_9,ES,0,0
2019,105876,Leucoraja naevus,27_9_A,ES,8.41442,0
2019,105883,Raja clavata,27_4,ES,0,0
2019,105883,Raja clavata,27_6,ES,0,0
2019,105883,Raja clavata,27_6_A,ES,65.5918,0
2019,105883,Raja clavata,27_6_B_1,ES,0.209,0
2019,105883,Raja clavata,27_6_B_2,ES,4.50589,0
2019,105883,Raja clavata,27_7,ES,0,0
2019,105883,Raja clavata,27_7_B,ES,1.86519,0
2019,105883,Raja clavata,27_7_C_2,ES,5.99229,0
2019,105883,Raja clavata,27_7_G,ES,0.15841,0
2019,105883,Raja clavata,27_7_H,ES,0.96074,0
2019,105883,Raja clavata,27_7_J,ES,0,0
2019,105883,Raja clavata,27_7_J_2,ES,5.58995,0
2019,105883,Raja clavata,27_8,ES,0,0
2019,105883,Raja clavata,27_8_A,ES,20.2256,0
2019,105883,Raja clavata,27_8_B,ES,21.3678,0
2019,105883,Raja clavata,27_8_C,ES,257.704,0
2019,105883,Raja clavata,27_8_D,ES,0,0
2019,105883,Raja clavata,27_8_D_2,ES,0.513,0
2019,105883,Raja clavata,27_9,ES,0,0
2019,105883,Raja clavata,27_9_A,ES,197.974,0
2019,105885,Raja microocellata,27_8_B,ES,0,0
2019,105885,Raja microocellata,27_8_C,ES,0.5962,0
2019,105885,Raja microocellata,27_8_D,ES,0,0
2019,105885,Raja microocellata,27_9_A,ES,0.91371,0
2019,105887,Raja montagui,27_7_H,ES,0,0
2019,105887,Raja montagui,27_7_J,ES,0,0
2019,105887,Raja montagui,27_7_J_2,ES,0.31559,0
2019,105887,Raja montagui,27_8,ES,0,0
2019,105887,Raja montagui,27_8_C,ES,55.101,0
2019,105887,Raja montagui,27_9,ES,0,0
2019,105887,Raja montagui,27_9_A,ES,9.75848,0
2019,105891,Raja undulata,27_7_J,ES,0,0
2019,105891,Raja undulata,27_8,ES,0,0
2019,105891,Raja undulata,27_8_B,ES,0.0011,0
2019,105891,Raja undulata,27_8_C,ES,9.3206,0
2019,105891,Raja undulata,27_9_A,ES,15.5153,0
2019,105910,Dalatias licha,27_9_A,ES,0.02365,0
2019,105923,Squalus acanthias,27_4,ES,0,0
2019,105923,Squalus acanthias,27_8_C,ES,0.09775,0
2019,105923,Squalus acanthias,27_9_A,ES,0.66095,0
2019,107254,Nephrops norvegicus,27_6,ES,0,0
2019,107254,Nephrops norvegicus,27_7,ES,0,0
2019,107254,Nephrops norvegicus,27_7_B,ES,0.098,0
2019,107254,Nephrops norvegicus,27_7_C,ES,0,0
2019,107254,Nephrops norvegicus,27_7_C_2,ES,43.4522,0
2019,107254,Nephrops norvegicus,27_7_G,ES,0.713,0
2019,107254,Nephrops norvegicus,27_7_H,ES,0.333,0
2019,107254,Nephrops norvegicus,27_7_J,ES,0,0
2019,107254,Nephrops norvegicus,27_7_J_2,ES,23.0184,0
2019,107254,Nephrops norvegicus,27_7_K,ES,0,0
2019,107254,Nephrops norvegicus,27_7_K_2,ES,67.6058,0
2019,107254,Nephrops norvegicus,27_8,ES,0,0
2019,107254,Nephrops norvegicus,27_8_A,ES,0.262,0
2019,107254,Nephrops norvegicus,27_8_B,ES,0.01,0
2019,107254,Nephrops norvegicus,27_8_C,ES,2.6363,0
2019,107254,Nephrops norvegicus,27_9,ES,0,0
2019,107254,Nephrops norvegicus,27_9_A,ES,103.447,0
2019,107254,Nephrops norvegicus,27_9_B_1,ES,0,0
2019,107254,Nephrops norvegicus,27_9_B_2,ES,0.123,0
2019,107649,Pandalus borealis,27_9_A,ES,0.0077,0
2019,125700,Beryx,27_7_G,ES,0.0149,0
2019,125700,Beryx,27_7_H,ES,1.90809,0
2019,125700,Beryx,27_7_J_2,ES,5.11617,0
2019,125700,Beryx,27_8_A,ES,13.3734,0
2019,125700,Beryx,27_8_B,ES,6.76461,0
2019,125700,Beryx,27_8_C,ES,1.23827,0
2019,125700,Beryx,27_8_D_2,ES,9.94402,0
2019,125700,Beryx,27_9_A,ES,0.1164,0
2019,125909,Ammodytes,27_8_B,ES,4.57,0
2019,125909,Ammodytes,27_8_C,ES,4.07015,0
2019,125909,Ammodytes,27_9_A,ES,45.8119,0
2019,126122,Lepidorhombus,27_10,ES,0,0
2019,126122,Lepidorhombus,27_4,ES,0,0
2019,126122,Lepidorhombus,27_6,ES,0,0
2019,126122,Lepidorhombus,27_6_A,ES,367.913,0
2019,126122,Lepidorhombus,27_6_B_1,ES,16.3432,0
2019,126122,Lepidorhombus,27_6_B_2,ES,78.1102,0
2019,126122,Lepidorhombus,27_7,ES,0,0
2019,126122,Lepidorhombus,27_7_B,ES,40.3372,0.033
2019,126122,Lepidorhombus,27_7_C,ES,0,0
2019,126122,Lepidorhombus,27_7_C_2,ES,279.338,0.02226
2019,126122,Lepidorhombus,27_7_G,ES,57.2324,0.02986
2019,126122,Lepidorhombus,27_7_H,ES,136.726,0.02968
2019,126122,Lepidorhombus,27_7_J,ES,0,0
2019,126122,Lepidorhombus,27_7_J_2,ES,1715.45,2.5162
2019,126122,Lepidorhombus,27_7_K,ES,0,0
2019,126122,Lepidorhombus,27_7_K_2,ES,54.9131,0
2019,126122,Lepidorhombus,27_8,ES,0,0
2019,126122,Lepidorhombus,27_8_A,ES,451.416,0.342
2019,126122,Lepidorhombus,27_8_B,ES,247.579,0
2019,126122,Lepidorhombus,27_8_C,ES,618.523,0
2019,126122,Lepidorhombus,27_8_D,ES,0,0
2019,126122,Lepidorhombus,27_8_D_2,ES,3.05205,0
2019,126122,Lepidorhombus,27_8_E_2,ES,0,0
2019,126122,Lepidorhombus,27_9,ES,0,0
2019,126122,Lepidorhombus,27_9_A,ES,253.322,0
2019,126281,Anguilla anguilla,27_8_C,ES,1.26371,0
2019,126402,Hoplostethus atlanticus,27_8_C,ES,0,0
2019,126402,Hoplostethus atlanticus,27_8_D_2,ES,0,0
2019,126417,Clupea harengus,27_8_C,ES,0.009,0
2019,126421,Sardina pilchardus,27_8,ES,0,0
2019,126421,Sardina pilchardus,27_8_B,ES,3387.09,0
2019,126421,Sardina pilchardus,27_8_C,ES,1481,0
2019,126421,Sardina pilchardus,27_8_D_2,ES,0,0
2019,126421,Sardina pilchardus,27_9,ES,0,0
2019,126421,Sardina pilchardus,27_9_A,ES,2406.8,0
2019,126426,Engraulis encrasicolus,27_7,ES,0,0
2019,126426,Engraulis encrasicolus,27_8,ES,0,0
2019,126426,Engraulis encrasicolus,27_8_A,ES,1.5141,0
2019,126426,Engraulis encrasicolus,27_8_B,ES,5426.22,0
2019,126426,Engraulis encrasicolus,27_8_C,ES,19366.8,0.004
2019,126426,Engraulis encrasicolus,27_8_D_2,ES,3.299,0
2019,126426,Engraulis encrasicolus,27_9_A,ES,5477.86,0.002
2019,126436,Gadus morhua,27_1_B,ES,2583.99,0
2019,126436,Gadus morhua,27_2,ES,0,0
2019,126436,Gadus morhua,27_2_A_2,ES,3176.99,0
2019,126436,Gadus morhua,27_2_B_2,ES,8178.18,0
2019,126436,Gadus morhua,27_4,ES,0,0
2019,126436,Gadus morhua,27_6,ES,0,0
2019,126436,Gadus morhua,27_6_A,ES,30.7476,0
2019,126436,Gadus morhua,27_6_B_2,ES,0.1755,0
2019,126436,Gadus morhua,27_7,ES,0,0
2019,126436,Gadus morhua,27_7_B,ES,0.12519,0
2019,126436,Gadus morhua,27_7_C_2,ES,0.13923,0
2019,126436,Gadus morhua,27_7_G,ES,2.77752,0
2019,126436,Gadus morhua,27_7_H,ES,1.44481,0
2019,126436,Gadus morhua,27_7_J,ES,0,0
2019,126436,Gadus morhua,27_7_J_2,ES,10.5798,0
2019,126436,Gadus morhua,27_8,ES,0,0
2019,126436,Gadus morhua,27_8_C,ES,0.007,0
2019,126436,Gadus morhua,27_9_A,ES,0,0
2019,126437,Melanogrammus aeglefinus,27_1_B,ES,18.9584,0
2019,126437,Melanogrammus aeglefinus,27_2,ES,0,0
2019,126437,Melanogrammus aeglefinus,27_2_A_2,ES,90.0899,0
2019,126437,Melanogrammus aeglefinus,27_2_B_2,ES,171.201,0
2019,126437,Melanogrammus aeglefinus,27_6,ES,0,0
2019,126437,Melanogrammus aeglefinus,27_6_A,ES,64.1084,0
2019,126437,Melanogrammus aeglefinus,27_6_B_1,ES,0.51129,0
2019,126437,Melanogrammus aeglefinus,27_6_B_2,ES,0.16029,0
2019,126437,Melanogrammus aeglefinus,27_7,ES,0,0
2019,126437,Melanogrammus aeglefinus,27_7_B,ES,0.43056,0
2019,126437,Melanogrammus aeglefinus,27_7_C_2,ES,14.2531,0
2019,126437,Melanogrammus aeglefinus,27_7_G,ES,4.46689,0
2019,126437,Melanogrammus aeglefinus,27_7_H,ES,8.53928,0
2019,126437,Melanogrammus aeglefinus,27_7_J,ES,0,0
2019,126437,Melanogrammus aeglefinus,27_7_J_2,ES,60.2304,0
2019,126437,Melanogrammus aeglefinus,27_7_K_2,ES,0.13923,0
2019,126437,Melanogrammus aeglefinus,27_8_C,ES,0.00874,0
2019,126437,Melanogrammus aeglefinus,27_9_A,ES,0,0
2019,126438,Merlangius merlangus,27_6,ES,0,0
2019,126438,Merlangius merlangus,27_6_A,ES,0.1829,0
2019,126438,Merlangius merlangus,27_7_J_2,ES,0.19116,0
2019,126438,Merlangius merlangus,27_8,ES,0,0
2019,126438,Merlangius merlangus,27_8_A,ES,0.08638,0
2019,126438,Merlangius merlangus,27_8_B,ES,13.19,0
2019,126438,Merlangius merlangus,27_8_C,ES,0.0135,0
2019,126438,Merlangius merlangus,27_8_D_2,ES,0.047,0
2019,126439,Micromesistius poutassou,27_10,ES,0,0
2019,126439,Micromesistius poutassou,27_2_B_2,ES,0.051,0
2019,126439,Micromesistius poutassou,27_4,ES,0,0
2019,126439,Micromesistius poutassou,27_6,ES,0,0
2019,126439,Micromesistius poutassou,27_6_A,ES,615.965,0
2019,126439,Micromesistius poutassou,27_6_B_1,ES,43.4034,0
2019,126439,Micromesistius poutassou,27_7,ES,0,0
2019,126439,Micromesistius poutassou,27_7_B,ES,0.3933,0
2019,126439,Micromesistius poutassou,27_7_C_1,ES,11.1008,0
2019,126439,Micromesistius poutassou,27_7_C_2,ES,233.741,0
2019,126439,Micromesistius poutassou,27_7_J_2,ES,6.4956,0
2019,126439,Micromesistius poutassou,27_8,ES,0,0
2019,126439,Micromesistius poutassou,27_8_A,ES,0.3867,0
2019,126439,Micromesistius poutassou,27_8_B,ES,7.6268,0
2019,126439,Micromesistius poutassou,27_8_C,ES,15524.4,0
2019,126439,Micromesistius poutassou,27_8_D_2,ES,0.32,0
2019,126439,Micromesistius poutassou,27_9,ES,0,0
2019,126439,Micromesistius poutassou,27_9_A,ES,5267.9,0
2019,126439,Micromesistius poutassou,27_9_B_1,ES,0.4615,0
2019,126440,Pollachius pollachius,27_6,ES,0,0
2019,126440,Pollachius pollachius,27_7,ES,0,0
2019,126440,Pollachius pollachius,27_7_B,ES,0,0
2019,126440,Pollachius pollachius,27_7_C_2,ES,0.4756,0
2019,126440,Pollachius pollachius,27_7_G,ES,0.44109,0
2019,126440,Pollachius pollachius,27_7_H,ES,0.06634,0
2019,126440,Pollachius pollachius,27_7_J,ES,0,0
2019,126440,Pollachius pollachius,27_7_J_2,ES,1.86419,0
2019,126440,Pollachius pollachius,27_8,ES,0,0
2019,126440,Pollachius pollachius,27_8_A,ES,4.41801,0
2019,126440,Pollachius pollachius,27_8_B,ES,1.33095,0
2019,126440,Pollachius pollachius,27_8_C,ES,187.353,0
2019,126440,Pollachius pollachius,27_8_D,ES,0,0
2019,126440,Pollachius pollachius,27_8_D_2,ES,0.08081,0
2019,126440,Pollachius pollachius,27_9,ES,0,0
2019,126440,Pollachius pollachius,27_9_A,ES,157.659,0
2019,126441,Pollachius virens,27_1_B,ES,9.35505,0
2019,126441,Pollachius virens,27_2_A_2,ES,189.233,0
2019,126441,Pollachius virens,27_2_B_2,ES,0.0243,0
2019,126441,Pollachius virens,27_4,ES,0,0
2019,126441,Pollachius virens,27_6,ES,0,0
2019,126441,Pollachius virens,27_6_A,ES,23.7972,0
2019,126441,Pollachius virens,27_6_B_2,ES,0.33915,0
2019,126441,Pollachius virens,27_7,ES,0,0
2019,126441,Pollachius virens,27_7_B,ES,2.50676,0
2019,126441,Pollachius virens,27_7_C_2,ES,4.24862,0
2019,126441,Pollachius virens,27_7_G,ES,0.19016,0
2019,126441,Pollachius virens,27_7_J,ES,0,0
2019,126441,Pollachius virens,27_7_J_2,ES,0.68909,0
2019,126441,Pollachius virens,27_7_K_2,ES,0.04641,0
2019,126441,Pollachius virens,27_8_C,ES,0.03358,0
2019,126441,Pollachius virens,27_9_A,ES,0.04078,0
2019,126444,Trisopterus esmarkii,27_8_B,ES,0.0025,0
2019,126444,Trisopterus esmarkii,27_8_C,ES,0.15439,0
2019,126444,Trisopterus esmarkii,27_9_A,ES,0.00575,0
2019,126447,Brosme brosme,27_4,ES,0,0
2019,126447,Brosme brosme,27_6,ES,0,0
2019,126447,Brosme brosme,27_6_A,ES,49.7323,0
2019,126447,Brosme brosme,27_7,ES,0,0
2019,126447,Brosme brosme,27_7_B,ES,2.04413,0
2019,126447,Brosme brosme,27_7_C_2,ES,20.6201,0
2019,126459,Molva dypterygia,27_1_A,ES,0,0
2019,126459,Molva dypterygia,27_12_A_1,ES,1.3864,0
2019,126459,Molva dypterygia,27_12_B,ES,8.6472,0
2019,126459,Molva dypterygia,27_4,ES,0,0
2019,126459,Molva dypterygia,27_6,ES,0,0
2019,126459,Molva dypterygia,27_6_A,ES,93.1859,0
2019,126459,Molva dypterygia,27_6_B_1,ES,5.2048,0
2019,126459,Molva dypterygia,27_7,ES,0,0
2019,126459,Molva dypterygia,27_7_B,ES,0.02398,0
2019,126459,Molva dypterygia,27_7_C,ES,0,0
2019,126459,Molva dypterygia,27_7_C_2,ES,2.15456,0
2019,126459,Molva dypterygia,27_7_G,ES,0,0
2019,126459,Molva dypterygia,27_7_H,ES,4.09272,0
2019,126459,Molva dypterygia,27_7_J,ES,0,0
2019,126459,Molva dypterygia,27_7_J_2,ES,28.7168,0
2019,126459,Molva dypterygia,27_7_K,ES,0,0
2019,126459,Molva dypterygia,27_7_K_2,ES,0.88066,0
2019,126459,Molva dypterygia,27_8,ES,0,0
2019,126459,Molva dypterygia,27_8_A,ES,31.7978,0
2019,126459,Molva dypterygia,27_8_B,ES,4.78644,0
2019,126459,Molva dypterygia,27_8_C,ES,40.422,0
2019,126459,Molva dypterygia,27_8_D,ES,0,0
2019,126459,Molva dypterygia,27_8_D_2,ES,13.8379,0
2019,126459,Molva dypterygia,27_9,ES,0,0
2019,126459,Molva dypterygia,27_9_A,ES,0.54542,0
2019,126461,Molva molva,27_4,ES,0,0
2019,126461,Molva molva,27_6,ES,0,0
2019,126461,Molva molva,27_6_A,ES,1701.46,0
2019,126461,Molva molva,27_6_B_1,ES,3.63452,0
2019,126461,Molva molva,27_6_B_2,ES,4.6854,0
2019,126461,Molva molva,27_7,ES,0,0
2019,126461,Molva molva,27_7_B,ES,36.4065,0
2019,126461,Molva molva,27_7_C,ES,0,0
2019,126461,Molva molva,27_7_C_1,ES,0.09886,0
2019,126461,Molva molva,27_7_C_2,ES,191.33,0
2019,126461,Molva molva,27_7_G,ES,5.08351,0
2019,126461,Molva molva,27_7_H,ES,4.14739,0
2019,126461,Molva molva,27_7_J,ES,0,0
2019,126461,Molva molva,27_7_J_2,ES,34.9557,0
2019,126461,Molva molva,27_7_K,ES,0,0
2019,126461,Molva molva,27_7_K_2,ES,14.9626,0
2019,126461,Molva molva,27_8,ES,0,0
2019,126461,Molva molva,27_8_A,ES,13.0437,0
2019,126461,Molva molva,27_8_B,ES,1.57068,0
2019,126461,Molva molva,27_8_C,ES,1.0937,0
2019,126461,Molva molva,27_8_D,ES,0,0
2019,126461,Molva molva,27_8_D_2,ES,6.8511,0
2019,126461,Molva molva,27_8_E_2,ES,0,0
2019,126461,Molva molva,27_9_A,ES,0.01764,0
2019,126484,Merluccius merluccius,27_10,ES,0,0
2019,126484,Merluccius merluccius,27_4,ES,0,0
2019,126484,Merluccius merluccius,27_6,ES,0,0
2019,126484,Merluccius merluccius,27_6_A,ES,2173.92,0
2019,126484,Merluccius merluccius,27_6_B_1,ES,0,0
2019,126484,Merluccius merluccius,27_7,ES,0,0
2019,126484,Merluccius merluccius,27_7_B,ES,366.487,0
2019,126484,Merluccius merluccius,27_7_C,ES,0,0
2019,126484,Merluccius merluccius,27_7_C_2,ES,1604.73,0.01776
2019,126484,Merluccius merluccius,27_7_E,ES,0.32523,0
2019,126484,Merluccius merluccius,27_7_G,ES,712.746,0.00444
2019,126484,Merluccius merluccius,27_7_H,ES,1405.27,0
2019,126484,Merluccius merluccius,27_7_J,ES,0,0
2019,126484,Merluccius merluccius,27_7_J_2,ES,9358.96,0.7488
2019,126484,Merluccius merluccius,27_7_K,ES,0,0
2019,126484,Merluccius merluccius,27_7_K_2,ES,1284.69,0
2019,126484,Merluccius merluccius,27_8,ES,0,0
2019,126484,Merluccius merluccius,27_8_A,ES,3151.06,0.2553
2019,126484,Merluccius merluccius,27_8_B,ES,3638.73,0
2019,126484,Merluccius merluccius,27_8_C,ES,5566.03,0
2019,126484,Merluccius merluccius,27_8_D,ES,0,0
2019,126484,Merluccius merluccius,27_8_D_2,ES,990.369,0
2019,126484,Merluccius merluccius,27_9,ES,0,0
2019,126484,Merluccius merluccius,27_9_A,ES,1803.71,0
2019,126484,Merluccius merluccius,27_9_B_1,ES,0.118,0
2019,126484,Merluccius merluccius,27_9_B_2,ES,0.027,0
2019,126501,Phycis blennoides,27_4,ES,0,0
2019,126501,Phycis blennoides,27_6,ES,0,0
2019,126501,Phycis blennoides,27_6_A,ES,191.897,0
2019,126501,Phycis blennoides,27_7,ES,0,0
2019,126501,Phycis blennoides,27_7_B,ES,0.9469,0
2019,126501,Phycis blennoides,27_7_C,ES,0,0
2019,126501,Phycis blennoides,27_7_C_2,ES,32.5425,0
2019,126501,Phycis blennoides,27_7_G,ES,0.03608,0
2019,126501,Phycis blennoides,27_7_H,ES,9.67393,0
2019,126501,Phycis blennoides,27_7_J,ES,0,0
2019,126501,Phycis blennoides,27_7_J_2,ES,223.181,0
2019,126501,Phycis blennoides,27_7_K,ES,0,0
2019,126501,Phycis blennoides,27_7_K_2,ES,44.0425,0
2019,126501,Phycis blennoides,27_8,ES,0,0
2019,126501,Phycis blennoides,27_8_A,ES,36.3969,0
2019,126501,Phycis blennoides,27_8_B,ES,8.58535,0
2019,126501,Phycis blennoides,27_8_C,ES,128.23,0
2019,126501,Phycis blennoides,27_8_D,ES,0,0
2019,126501,Phycis blennoides,27_8_D_2,ES,10.9564,0
2019,126501,Phycis blennoides,27_9,ES,0,0
2019,126501,Phycis blennoides,27_9_A,ES,35.6955,0
2019,126501,Phycis blennoides,27_9_B_2,ES,0.03,0
2019,126554,Lophius budegassa,27_10,ES,0,0
2019,126554,Lophius budegassa,27_6,ES,0,0
2019,126554,Lophius budegassa,27_6_A,ES,0,0
2019,126554,Lophius budegassa,27_7,ES,0,0
2019,126554,Lophius budegassa,27_7_B,ES,0,0
2019,126554,Lophius budegassa,27_7_C,ES,0,0
2019,126554,Lophius budegassa,27_7_H,ES,0,0
2019,126554,Lophius budegassa,27_7_J,ES,0,0
2019,126554,Lophius budegassa,27_8,ES,0,0
2019,126554,Lophius budegassa,27_8_A,ES,0,0
2019,126554,Lophius budegassa,27_8_B,ES,0.07691,0
2019,126554,Lophius budegassa,27_8_C,ES,7.65054,0
2019,126554,Lophius budegassa,27_8_D,ES,0,0
2019,126554,Lophius budegassa,27_9,ES,0,0
2019,126554,Lophius budegassa,27_9_A,ES,58.4618,0
2019,126555,Lophius piscatorius,27_6,ES,0,0
2019,126555,Lophius piscatorius,27_6_A,ES,0,0
2019,126555,Lophius piscatorius,27_7,ES,0,0
2019,126555,Lophius piscatorius,27_7_B,ES,0,0
2019,126555,Lophius piscatorius,27_7_C,ES,0,0
2019,126555,Lophius piscatorius,27_7_H,ES,0.00854,0
2019,126555,Lophius piscatorius,27_7_J,ES,0,0
2019,126555,Lophius piscatorius,27_7_J_2,ES,0.13542,0
2019,126555,Lophius piscatorius,27_8,ES,0,0
2019,126555,Lophius piscatorius,27_8_A,ES,0.11041,0
2019,126555,Lophius piscatorius,27_8_B,ES,0.06193,0
2019,126555,Lophius piscatorius,27_8_C,ES,219.237,0
2019,126555,Lophius piscatorius,27_8_D,ES,0,0
2019,126555,Lophius piscatorius,27_8_D_2,ES,0.03508,0
2019,126555,Lophius piscatorius,27_8_E_1,ES,0,0
2019,126555,Lophius piscatorius,27_9,ES,0,0
2019,126555,Lophius piscatorius,27_9_A,ES,98.3664,0
2019,126715,Argentina silus,27_6_A,ES,0.129,0
2019,126715,Argentina silus,27_8_C,ES,2.31065,0
2019,126715,Argentina silus,27_9_A,ES,0.063,0
2019,126735,Mallotus villosus,27_8_C,ES,0.0953,0
2019,126821,Trachurus picturatus,27_7,ES,0,0
2019,126821,Trachurus picturatus,27_8,ES,0,0
2019,126821,Trachurus picturatus,27_8_A,ES,0.231,0
2019,126821,Trachurus picturatus,27_8_C,ES,1.3156,0
2019,126821,Trachurus picturatus,27_9_A,ES,6.5195,0
2019,126822,Trachurus trachurus,27_10,ES,0,0
2019,126822,Trachurus trachurus,27_4,ES,0,0
2019,126822,Trachurus trachurus,27_7,ES,0,0
2019,126822,Trachurus trachurus,27_7_H,ES,0,0
2019,126822,Trachurus trachurus,27_7_J,ES,0,0
2019,126822,Trachurus trachurus,27_7_J_2,ES,0.2945,0
2019,126822,Trachurus trachurus,27_8,ES,0,0
2019,126822,Trachurus trachurus,27_8_A,ES,0.065,0
2019,126822,Trachurus trachurus,27_8_B,ES,324.073,0
2019,126822,Trachurus trachurus,27_8_C,ES,18862.3,0
2019,126822,Trachurus trachurus,27_8_D_2,ES,12.797,0
2019,126822,Trachurus trachurus,27_9,ES,0,0
2019,126822,Trachurus trachurus,27_9_A,ES,12528,0.024
2019,126975,Dicentrarchus labrax,27_4,ES,0,0
2019,126975,Dicentrarchus labrax,27_7_H,ES,0,0
2019,126975,Dicentrarchus labrax,27_7_J,ES,0,0
2019,126975,Dicentrarchus labrax,27_8,ES,0,0
2019,126975,Dicentrarchus labrax,27_8_A,ES,1.51971,0
2019,126975,Dicentrarchus labrax,27_8_B,ES,95.4175,0.042
2019,126975,Dicentrarchus labrax,27_8_C,ES,191.62,0
2019,126975,Dicentrarchus labrax,27_8_D_2,ES,0.066,0
2019,126975,Dicentrarchus labrax,27_9,ES,0,0
2019,126975,Dicentrarchus labrax,27_9_A,ES,201.537,0
2019,126986,Mullus surmuletus,27_7_H,ES,0,0
2019,126986,Mullus surmuletus,27_7_J,ES,0,0
2019,126986,Mullus surmuletus,27_7_J_2,ES,0.05,0
2019,126986,Mullus surmuletus,27_8,ES,0,0
2019,126986,Mullus surmuletus,27_8_A,ES,1.675,0
2019,126986,Mullus surmuletus,27_8_B,ES,0.94279,0
2019,126986,Mullus surmuletus,27_8_C,ES,99.9083,0
2019,126986,Mullus surmuletus,27_8_D,ES,0,0
2019,126986,Mullus surmuletus,27_9,ES,0,0
2019,126986,Mullus surmuletus,27_9_A,ES,64.588,0.053
2019,127023,Scomber scombrus,27_4,ES,0,0
2019,127023,Scomber scombrus,27_7,ES,0,0
2019,127023,Scomber scombrus,27_7_B,ES,0.3,0
2019,127023,Scomber scombrus,27_7_C,ES,0,0
2019,127023,Scomber scombrus,27_7_C_2,ES,3.467,0
2019,127023,Scomber scombrus,27_7_G,ES,0.11,0
2019,127023,Scomber scombrus,27_7_H,ES,0.264,0
2019,127023,Scomber scombrus,27_7_J,ES,0,0
2019,127023,Scomber scombrus,27_7_J_2,ES,36.8935,0
2019,127023,Scomber scombrus,27_8,ES,0,0
2019,127023,Scomber scombrus,27_8_A,ES,16.096,0
